  q1     q2   q3   q4  q5   q6   t1
-3.583915869342249039e-01  -1.235614124928609669e+00  1.576977252960205078e+00  -1.786419216786519826e+00  -1.570134464894429982e+00  -3.514221731816427052e+00  7.099143028259277344e+00
-4.179714361773889664e-01  -1.283243481312887013e+00  1.629340648651123047e+00  -1.759245697651998341e+00  -1.603130165730611623e+00  -3.543762270604268849e+00  7.156111955642700195e+00
-4.868190924273889664e-01  -1.329900566731588185e+00  1.680795669555664062e+00  -1.736024204884664357e+00  -1.639012638722554982e+00  -3.573398415242330373e+00  7.222568035125732422e+00
-5.583975950824182632e-01  -1.373476330433980763e+00  1.728516578674316406e+00  -1.717449013386861623e+00  -1.678022209797994435e+00  -3.604447666798726857e+00  7.286006927490234375e+00
-6.244810263263147476e-01  -1.408563915883199513e+00  1.767946243286132812e+00  -1.702455345784322560e+00  -1.716291252766744435e+00  -3.632754866276876271e+00  7.343364953994750977e+00
-6.827672163592737320e-01  -1.436278645192281544e+00  1.799777030944824219e+00  -1.690694157277242482e+00  -1.750563923512594044e+00  -3.657481972371236623e+00  7.391653060913085938e+00
-7.502229849444788101e-01  -1.465839211140767873e+00  1.834456920623779297e+00  -1.679197136555806935e+00  -1.789017502461568654e+00  -3.686483923588887990e+00  7.444519996643066406e+00
-8.071606794940393570e-01  -1.488926235829488576e+00  1.861980915069580078e+00  -1.671843353901998341e+00  -1.819161240254537404e+00  -3.711893860493795216e+00  7.491293907165527344e+00
-8.625014464007776382e-01  -1.510167423878804982e+00  1.887948989868164062e+00  -1.666203323994771779e+00  -1.844791714345113576e+00  -3.737758700047628224e+00  7.544475078582763672e+00
-9.314935843097131851e-01  -1.535315815602437794e+00  1.919303417205810547e+00  -1.661472145711080373e+00  -1.873572651539937794e+00  -3.772652689610616505e+00  7.603641033172607422e+00
-9.869363943683069351e-01  -1.554506127034322560e+00  1.944171905517578125e+00  -1.660130802785054982e+00  -1.892522160206929982e+00  -3.802888933812276662e+00  7.661771059036254883e+00
-1.029945675526754201e+00  -1.568842236195699513e+00  1.963391780853271484e+00  -1.660286728535787404e+00  -1.905506436024801076e+00  -3.828107420598165334e+00  7.714372873306274414e+00
-1.092239681874410451e+00  -1.588883701954976857e+00  1.991037368774414062e+00  -1.663616005574361623e+00  -1.920586887990133107e+00  -3.868235413228170216e+00  7.794990062713623047e+00
-1.128664795552388966e+00  -1.599120442067281544e+00  2.006727218627929688e+00  -1.668681923543111623e+00  -1.926156822835103810e+00  -3.894736353551046193e+00  7.842686891555786133e+00
-1.168324772511617482e+00  -1.608013931904928029e+00  2.022285938262939453e+00  -1.680958096181051076e+00  -1.925378147755758107e+00  -3.930242602025167287e+00  7.931737899780273438e+00
-1.190785233174459279e+00  -1.605988327656881154e+00  2.025792598724365234e+00  -1.698730770741597951e+00  -1.913651291524068654e+00  -3.959450308476583302e+00  7.999727964401245117e+00
-1.200960461293355763e+00  -1.590178314839498341e+00  2.014267444610595703e+00  -1.710491005574361623e+00  -1.893623654042379201e+00  -3.982454840336934865e+00  8.068136930465698242e+00
-1.203141514454976857e+00  -1.561578575764791310e+00  1.990116119384765625e+00  -1.718047920857564748e+00  -1.864888970051900685e+00  -4.004669491444722951e+00  8.133347988128662109e+00
-1.201080147420064748e+00  -1.545288387929097951e+00  1.975922584533691406e+00  -1.723629299794332326e+00  -1.847821537648336232e+00  -4.016046349202291310e+00  8.175504922866821289e+00
-1.196681801472799123e+00  -1.527823750172750294e+00  1.960567474365234375e+00  -1.733736817036763966e+00  -1.827340904866353810e+00  -4.028943840657369435e+00  8.226530075073242188e+00
-1.191659752522603810e+00  -1.514997784291402638e+00  1.949174404144287109e+00  -1.744623009358541310e+00  -1.810035053883687794e+00  -4.039195362721578419e+00  8.262482881546020508e+00
-1.185296360646383107e+00  -1.503178898488179982e+00  1.938594818115234375e+00  -1.757257763539449513e+00  -1.792753521596090138e+00  -4.049123112355367482e+00  8.301264047622680664e+00
-1.178248707448140919e+00  -1.492066685353414357e+00  1.928530216217041016e+00  -1.770418945943013966e+00  -1.775627915059224904e+00  -4.058416191731588185e+00  8.340942859649658203e+00
-1.170446221028463185e+00  -1.481482807789937794e+00  1.919112205505371094e+00  -1.784502808247701466e+00  -1.758946243916646779e+00  -4.067230526600972951e+00  8.384788990020751953e+00
-1.164021793995992482e+00  -1.473666969929830373e+00  1.912111282348632812e+00  -1.795700375233785451e+00  -1.746084992085592091e+00  -4.074008766804830373e+00  8.418210029602050781e+00
-1.152516190205709279e+00  -1.461020294819967091e+00  1.900478839874267578e+00  -1.816107098256246388e+00  -1.724841419850484669e+00  -4.084942881261007130e+00  8.469543933868408203e+00
-1.144174400960103810e+00  -1.452425781880513966e+00  1.892712116241455078e+00  -1.831291977559224904e+00  -1.710364166890279591e+00  -4.092164341603414357e+00  8.514740943908691406e+00
-1.135424439107076466e+00  -1.444394413624898732e+00  1.885436058044433594e+00  -1.846979920064107716e+00  -1.696426216756002248e+00  -4.099158350621358693e+00  8.548660039901733398e+00
-1.126926724110738576e+00  -1.436770264302388966e+00  1.878507137298583984e+00  -1.862476174031392873e+00  -1.683122936879293263e+00  -4.105840984974996388e+00  8.590317010879516602e+00
-1.118560616170064748e+00  -1.429733578358785451e+00  1.872105121612548828e+00  -1.877948586140767873e+00  -1.670682255421773732e+00  -4.112020794545308888e+00  8.630486011505126953e+00
-1.112256352101461232e+00  -1.424327198659078419e+00  1.867377758026123047e+00  -1.889696423207418263e+00  -1.661546532307760060e+00  -4.116559569035665334e+00  8.664985895156860352e+00
-1.104369942341939748e+00  -1.418154064808980763e+00  1.861944675445556641e+00  -1.903719727193013966e+00  -1.650854412709371388e+00  -4.121661726628438771e+00  8.704216003417968750e+00
-1.095571819935933888e+00  -1.411524597798482716e+00  1.856069087982177734e+00  -1.919275585805074513e+00  -1.639479462300435841e+00  -4.127314154301778615e+00  8.749749898910522461e+00
-1.089063469563619435e+00  -1.406693760548726857e+00  1.851629257202148438e+00  -1.930843655263082326e+00  -1.630978886281148732e+00  -4.131530110036031544e+00  8.794216871261596680e+00
-1.083058659230367482e+00  -1.402426544819967091e+00  1.847764015197753906e+00  -1.941621128712789357e+00  -1.623519245778219044e+00  -4.135218445454732716e+00  8.830726861953735352e+00
-1.077472511922017873e+00  -1.398877922688619435e+00  1.844281673431396484e+00  -1.951201264058248341e+00  -1.616730515156881154e+00  -4.138428513203756154e+00  8.868555068969726562e+00
-1.071179691945211232e+00  -1.395245854054586232e+00  1.840571880340576172e+00  -1.961535755787984669e+00  -1.609559361134664357e+00  -4.141901318226949513e+00  8.916476011276245117e+00
-1.025930229817525685e+00  -1.364329640065328419e+00  1.820695400238037109e+00  -2.027314964924947560e+00  -1.570685211812154591e+00  -4.167710367833272755e+00  9.723456859588623047e+00
