v1     v2   v3   v4  v5   v6   t1
-1.014290000000000053e-01  2.196120000000000017e-01  -2.232480000000000020e-01  3.238499999999999712e-02  -2.844999999999999873e-03  -1.044690000000000063e-01  7.879915952682495117e+00
-9.913299999999999890e-02  2.151280000000000137e-01  -2.192600000000000104e-01  3.093200000000000116e-02  -4.937000000000000416e-03  -1.025169999999999970e-01  7.912575960159301758e+00
5.630000000000000239e-04  -1.097000000000000102e-03  1.118000000000000070e-03  -5.379999999999999583e-04  -1.077000000000000049e-03  5.800000000000000034e-04  8.727315902709960938e+00
4.560000000000000251e-04  -5.330000000000000536e-04  4.650000000000000270e-04  -3.600000000000000227e-04  2.096000000000000207e-03  3.080000000000000055e-04  8.777107954025268555e+00
-6.679999999999999740e-04  -8.177999999999999506e-03  9.190000000000000252e-03  -1.379000000000000017e-03  5.299999999999999807e-04  -6.239999999999999887e-04  8.809482097625732422e+00
-7.945999999999999938e-03  -5.944399999999999684e-02  6.716500000000000248e-02  -9.206000000000000641e-03  -1.080999999999999930e-03  -7.118000000000000195e-03  8.839876890182495117e+00
-1.807200000000000126e-02  -1.311640000000000028e-01  1.486159999999999981e-01  -1.947400000000000173e-02  1.891000000000000103e-03  -1.635599999999999901e-02  8.877840042114257812e+00
-3.048599999999999921e-02  -2.197790000000000021e-01  2.500299999999999745e-01  -3.232100000000000251e-02  4.363999999999999824e-03  -2.680400000000000144e-02  8.916109085083007812e+00
-4.101199999999999984e-02  -3.010579999999999923e-01  3.442899999999999849e-01  -4.492899999999999672e-02  9.296000000000000443e-03  -3.665299999999999808e-02  8.951175928115844727e+00
-4.700000000000000011e-02  -3.538669999999999871e-01  4.058379999999999765e-01  -5.270199999999999885e-02  6.328000000000000291e-03  -4.174400000000000333e-02  8.989728927612304688e+00
-5.221300000000000247e-02  -4.024420000000000219e-01  4.637549999999999728e-01  -5.937699999999999922e-02  4.067000000000000302e-03  -4.700399999999999717e-02  9.022739887237548828e+00
-5.703099999999999836e-02  -4.444299999999999917e-01  5.185400000000000009e-01  -6.461799999999999489e-02  4.089999999999999886e-03  -5.122399999999999870e-02  9.054738998413085938e+00
-6.092499999999999999e-02  -4.800400000000000222e-01  5.655449999999999644e-01  -6.967099999999999682e-02  6.002999999999999656e-03  -5.425200000000000161e-02  9.082473039627075195e+00
-6.389799999999999647e-02  -5.068529999999999980e-01  6.042419999999999458e-01  -7.297099999999999420e-02  1.019600000000000020e-02  -5.723700000000000315e-02  9.118493080139160156e+00
-6.640899999999999581e-02  -5.316849999999999632e-01  6.375530000000000364e-01  -7.607099999999999973e-02  7.258999999999999828e-03  -5.948900000000000021e-02  9.151558876037597656e+00
