v1     v2   v3   v4  v5   v6   t1
1.611574739217758179e-01  -2.290105521678924561e-01  2.502945363521575928e-01  -6.159891840070486069e-03  -4.379035905003547668e-02  1.599175035953521729e-01  5.602483034133911133e+00
1.506496965885162354e-01  -2.123412936925888062e-01  2.361180037260055542e-01  -9.659285657107830048e-03  3.930825740098953247e-03  1.435470581054687500e-01  5.631342887878417969e+00
1.367288231849670410e-01  -1.960427463054656982e-01  2.182087749242782593e-01  -5.177185405045747757e-03  4.522846639156341553e-02  1.353738158941268921e-01  5.668870925903320312e+00
1.218236461281776428e-01  -1.761521250009536743e-01  1.969759166240692139e-01  -7.621967233717441559e-03  -8.748484775424003601e-03  1.206811517477035522e-01  5.704247951507568359e+00
1.022653877735137939e-01  -1.518768817186355591e-01  1.753979176282882690e-01  -4.170510452240705490e-03  3.008040599524974823e-02  1.000922471284866333e-01  5.751681089401245117e+00
-7.030745618976652622e-04  9.331716573797166348e-04  -1.904692850075662136e-03  1.850364357233047485e-02  -3.238137811422348022e-02  -8.868326549418270588e-04  6.579391002655029297e+00
-1.367799588479101658e-03  2.083657309412956238e-03  -7.925567333586513996e-04  -2.921754121780395508e-02  2.852245699614286423e-03  -2.396845025941729546e-03  6.629611968994140625e+00
-6.263754912652075291e-04  7.414240390062332153e-04  -1.457281759940087795e-03  4.338289611041545868e-03  1.526790298521518707e-02  -1.078580273315310478e-03  6.659529924392700195e+00
-2.811019867658615112e-02  3.703285381197929382e-02  -4.425534605979919434e-02  1.850364357233047485e-02  -6.375608034431934357e-03  -4.026699811220169067e-02  6.688720941543579102e+00
-6.722670793533325195e-02  8.906036615371704102e-02  -1.111624762415885925e-01  8.748484775424003601e-03  -3.046390041708946228e-02  -6.476275622844696045e-02  6.726145982742309570e+00
-1.279723495244979858e-01  1.625636219978332520e-01  -1.984587758779525757e-01  2.749181352555751801e-02  -4.170510452240705490e-03  -1.283031105995178223e-01  6.762842893600463867e+00
-1.794501841068267822e-01  2.328071594238281250e-01  -2.852309644222259521e-01  9.946906939148902893e-03  1.243962626904249191e-02  -1.789724230766296387e-01  6.803729057312011719e+00
-2.266200929880142212e-01  2.961989045143127441e-01  -3.592455387115478516e-01  3.079945966601371765e-02  3.238137811422348022e-02  -2.286110818386077881e-01  6.843771934509277344e+00
